Image 1,Image 2,Preprocessing,Detector,KP1,KP2,Matches,Inliers,Precision,Recall
cap_12.tiff,cap_16.tiff,Gauss+Sharpen,ORB,11,14,4,0,0.0,0.0
cap_12.tiff,cap_16.tiff,Gauss+Sharpen,AKAZE,8,8,4,0,0.0,0.0
cap_12.tiff,cap_16.tiff,Gauss+Sharpen,KAZE,22,17,4,0,0.0,0.0
cap_12.tiff,cap_16.tiff,Gauss+Sharpen,BRISK,9,10,1,0,0.0,0.0
cap_12.tiff,cap_16.tiff,Gauss+Sharpen,FAST_BRIEF,9,3,1,0,0.0,0.0
cap_12.tiff,cap_16.tiff,Gauss+Sharpen,FAST_FREAK,10,5,3,0,0.0,0.0
cap_12.tiff,cap_16.tiff,Gamma(0.5),SIFT,10,7,4,0,0.0,0.0
cap_12.tiff,cap_16.tiff,Gamma(0.5),ORB,10,11,0,0,0.0,0.0
cap_12.tiff,cap_16.tiff,Gamma(0.5),AKAZE,6,7,3,0,0.0,0.0
cap_12.tiff,cap_16.tiff,Gamma(0.5),KAZE,20,14,7,3,0.429,0.214
cap_12.tiff,cap_16.tiff,Gamma(0.5),BRISK,8,8,0,0,0.0,0.0
cap_12.tiff,cap_16.tiff,Gamma(0.5),FAST_BRIEF,0,0,0,0,0.0,0.0
cap_12.tiff,cap_16.tiff,Gamma(0.5),FAST_FREAK,9,5,2,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Linear,SIFT,5,11,2,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Linear,ORB,9,0,0,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Linear,AKAZE,6,7,2,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Linear,KAZE,16,18,2,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Linear,BRISK,3,2,3,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Linear,FAST_BRIEF,5,1,0,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Linear,FAST_FREAK,6,5,0,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Log Norm,SIFT,6,11,3,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Log Norm,ORB,2,0,0,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Log Norm,AKAZE,1,2,0,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Log Norm,KAZE,16,14,6,4,0.667,0.286
cap_04.tiff,cap_22.tiff,Log Norm,BRISK,1,1,0,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Log Norm,FAST_BRIEF,1,1,0,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Log Norm,FAST_FREAK,1,1,0,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Hist Eq,SIFT,18,27,4,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Hist Eq,ORB,0,0,0,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Hist Eq,AKAZE,0,1,0,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Hist Eq,KAZE,6,15,2,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Hist Eq,BRISK,53,2,2,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Hist Eq,FAST_BRIEF,3,2,2,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Hist Eq,FAST_FREAK,8,5,2,0,0.0,0.0
cap_04.tiff,cap_22.tiff,CLAHE,SIFT,11,15,2,0,0.0,0.0
cap_04.tiff,cap_22.tiff,CLAHE,ORB,4,6,2,0,0.0,0.0
cap_04.tiff,cap_22.tiff,CLAHE,AKAZE,7,10,3,0,0.0,0.0
cap_04.tiff,cap_22.tiff,CLAHE,KAZE,20,36,6,3,0.5,0.15
cap_04.tiff,cap_22.tiff,CLAHE,BRISK,2,3,0,0,0.0,0.0
cap_04.tiff,cap_22.tiff,CLAHE,FAST_BRIEF,4,0,0,0,0.0,0.0
cap_04.tiff,cap_22.tiff,CLAHE,FAST_FREAK,4,3,0,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Gauss+Sharpen,SIFT,8,10,3,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Gauss+Sharpen,ORB,8,2,2,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Gauss+Sharpen,AKAZE,6,8,3,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Gauss+Sharpen,KAZE,17,22,2,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Gauss+Sharpen,BRISK,7,2,7,7,1.0,3.5
cap_04.tiff,cap_22.tiff,Gauss+Sharpen,FAST_BRIEF,0,0,0,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Gauss+Sharpen,FAST_FREAK,7,3,7,7,1.0,2.333
cap_04.tiff,cap_22.tiff,Gamma(0.5),SIFT,7,13,3,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Gamma(0.5),ORB,3,0,0,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Gamma(0.5),AKAZE,6,5,2,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Gamma(0.5),KAZE,18,15,7,6,0.857,0.4
cap_04.tiff,cap_22.tiff,Gamma(0.5),BRISK,3,2,0,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Gamma(0.5),FAST_BRIEF,3,1,0,0,0.0,0.0
cap_04.tiff,cap_22.tiff,Gamma(0.5),FAST_FREAK,3,4,0,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Linear,SIFT,10,4,4,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Linear,ORB,1,6,0,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Linear,AKAZE,0,0,0,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Linear,KAZE,9,11,2,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Linear,BRISK,2,1,0,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Linear,FAST_BRIEF,0,1,0,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Linear,FAST_FREAK,0,4,0,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Log Norm,SIFT,0,0,0,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Log Norm,ORB,0,0,0,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Log Norm,AKAZE,3,1,0,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Log Norm,KAZE,18,13,10,2,0.2,0.154
cap_18.tiff,cap_27.tiff,Log Norm,BRISK,0,0,0,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Log Norm,FAST_BRIEF,1,0,0,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Log Norm,FAST_FREAK,1,2,0,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Hist Eq,SIFT,21,19,2,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Hist Eq,ORB,8,8,3,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Hist Eq,AKAZE,1,1,0,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Hist Eq,KAZE,15,13,6,6,1.0,0.462
cap_18.tiff,cap_27.tiff,Hist Eq,BRISK,4,8,1,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Hist Eq,FAST_BRIEF,3,7,3,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Hist Eq,FAST_FREAK,12,11,4,0,0.0,0.0
cap_18.tiff,cap_27.tiff,CLAHE,SIFT,14,12,3,0,0.0,0.0
cap_18.tiff,cap_27.tiff,CLAHE,ORB,7,13,1,0,0.0,0.0
cap_18.tiff,cap_27.tiff,CLAHE,AKAZE,7,8,6,3,0.5,0.429
cap_18.tiff,cap_27.tiff,CLAHE,KAZE,19,24,6,5,0.833,0.263
cap_18.tiff,cap_27.tiff,CLAHE,BRISK,4,4,0,0,0.0,0.0
cap_18.tiff,cap_27.tiff,CLAHE,FAST_BRIEF,1,1,0,0,0.0,0.0
cap_18.tiff,cap_27.tiff,CLAHE,FAST_FREAK,2,3,0,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Gauss+Sharpen,SIFT,7,5,1,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Gauss+Sharpen,ORB,7,12,1,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Gauss+Sharpen,AKAZE,0,0,0,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Gauss+Sharpen,KAZE,0,0,0,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Gauss+Sharpen,BRISK,4,7,1,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Gauss+Sharpen,FAST_BRIEF,2,5,2,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Gauss+Sharpen,FAST_FREAK,3,7,1,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Gamma(0.5),SIFT,7,7,2,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Gamma(0.5),ORB,2,5,0,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Gamma(0.5),AKAZE,6,5,4,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Gamma(0.5),KAZE,14,15,6,6,1.0,0.429
cap_18.tiff,cap_27.tiff,Gamma(0.5),BRISK,0,2,0,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Gamma(0.5),FAST_BRIEF,0,0,0,0,0.0,0.0
cap_18.tiff,cap_27.tiff,Gamma(0.5),FAST_FREAK,0,3,0,0,0.0,0.0
cap_00.tiff,cap_23.tiff,Linear,SIFT,4,10,1,0,0.0,0.0
cap_00.tiff,cap_23.tiff,Linear,ORB,6,0,0,0,0.0,0.0
cap_00.tiff,cap_23.tiff,Linear,AKAZE,6,7,4,0,0.0,0.0
cap_00.tiff,cap_23.tiff,Linear,KAZE,12,13,4,0,0.0,0.0
cap_00.tiff,cap_23.tiff,Linear,BRISK,6,3,2,0,0.0,0.0
cap_00.tiff,cap_23.tiff,Linear,FAST_BRIEF,1,1,0,0,0.0,0.0
cap_00.tiff,cap_23.tiff,Linear,FAST_FREAK,2,4,0,0,0.0,0.0
cap_00.tiff,cap_23.tiff,Log Norm,SIFT,7,11,3,0,0.0,0.0
cap_00.tiff,cap_23.tiff,Log Norm,ORB,5,0,0,0,0.0,0.0
cap_00.tiff,cap_23.tiff,Log Norm,AKAZE,2,2,1,0,0.0,0.0
cap_00.tiff,cap_23.tiff,Log Norm,KAZE,0,0,0,0,0.0,0.0
cap_00.tiff,cap_23.tiff,Log Norm,BRISK,3,1,0,0,0.0,0.0
cap_00.tiff,cap_23.tiff,Log Norm,FAST_BRIEF,1,1,0,0,0.0,0.0
cap_00.tiff,cap_23.tiff,Log Norm,FAST_FREAK,2,1,0,0,0.0,0.0
cap_00.tiff,cap_23.tiff,Hist Eq,SIFT,14,24,6,5,0.833,0.357
cap_00.tiff,cap_23.tiff,Hist Eq,ORB,5,4,1,0,0.0,0.0
cap_00.tiff,cap_23.tiff,Hist Eq,AKAZE,1,1,0,0,0.0,0.0
cap_00.tiff,cap_23.tiff,Hist Eq,KAZE,17,14,2,0,0.0,0.0
cap_00.tiff,cap_23.tiff,Hist Eq,BRISK,1,2,0,0,0.0,0.0
cap_00.tiff,cap_23.tiff,Hist Eq,FAST_BRIEF,1,4,0,0,0.0,0.0
cap_00.tiff,cap_23.tiff,Hist Eq,FAST_FREAK,4,13,1,0,0.0,0.0
cap_00.tiff,cap_23.tiff,CLAHE,SIFT,10,13,4,0,0.0,0.0
cap_00.tiff,cap_23.tiff,CLAHE,ORB,8,1,0,0,0.0,0.0
cap_00.tiff,cap_23.tiff,CLAHE,AKAZE,7,9,1,0,0.0,0.0
cap_00.tiff,cap_23.tiff,CLAHE,KAZE,18,22,9,3,0.333,0.167
cap_00.tiff,cap_23.tiff,CLAHE,BRISK,4,6,0,0,0.0,0.0
cap_00.tiff,cap_23.tiff,CLAHE,FAST_BRIEF,2,0,0,0,0.0,0.0
cap_00.tiff,cap_23.tiff,CLAHE,FAST_FREAK,5,4,0,0,0.0,0.0
cap_00.tiff,cap_23.tiff,Gauss+Sharpen,SIFT,11,10,7,5,0.714,0.5
cap_00.tiff,cap_23.tiff,Gauss+Sharpen,ORB,11,1,0,0,0.0,0.0
cap_00.tiff,cap_23.tiff,Gauss+Sharpen,AKAZE,7,9,3,0,0.0,0.0
cap_00.tiff,cap_23.tiff,Gauss+Sharpen,KAZE,15,22,7,7,1.0,0.467
cap_00.tiff,cap_23.tiff,Gauss+Sharpen,BRISK,10,3,10,9,0.9,3.0
cap_00.tiff,cap_23.tiff,Gauss+Sharpen,FAST_BRIEF,4,1,0,0,0.0,0.0
cap_00.tiff,cap_23.tiff,Gauss+Sharpen,FAST_FREAK,7,4,7,7,1.0,1.75
cap_00.tiff,cap_23.tiff,Gamma(0.5),SIFT,6,12,3,0,0.0,0.0
cap_00.tiff,cap_23.tiff,Gamma(0.5),ORB,10,0,0,0,0.0,0.0
cap_00.tiff,cap_23.tiff,Gamma(0.5),AKAZE,5,5,3,0,0.0,0.0
cap_00.tiff,cap_23.tiff,Gamma(0.5),KAZE,12,14,6,5,0.833,0.417
cap_00.tiff,cap_23.tiff,Gamma(0.5),BRISK,4,3,0,0,0.0,0.0
cap_00.tiff,cap_23.tiff,Gamma(0.5),FAST_BRIEF,2,1,0,0,0.0,0.0
cap_00.tiff,cap_23.tiff,Gamma(0.5),FAST_FREAK,4,3,0,0,0.0,0.0
cap_15.tiff,cap_29.tiff,Linear,SIFT,7,5,2,0,0.0,0.0
cap_15.tiff,cap_29.tiff,Linear,ORB,10,5,0,0,0.0,0.0
cap_15.tiff,cap_29.tiff,Linear,AKAZE,7,7,2,0,0.0,0.0
cap_15.tiff,cap_29.tiff,Linear,KAZE,19,13,7,3,0.429,0.231
cap_15.tiff,cap_29.tiff,Linear,BRISK,9,2,4,0,0.0,0.0
cap_15.tiff,cap_29.tiff,Linear,FAST_BRIEF,3,0,0,0,0.0,0.0
cap_15.tiff,cap_29.tiff,Linear,FAST_FREAK,4,2,3,0,0.0,0.0
cap_15.tiff,cap_29.tiff,Log Norm,SIFT,12,6,4,0,0.0,0.0
cap_15.tiff,cap_29.tiff,Log Norm,ORB,3,3,0,0,0.0,0.0
cap_15.tiff,cap_29.tiff,Log Norm,AKAZE,3,2,1,0,0.0,0.0
cap_15.tiff,cap_29.tiff,Log Norm,KAZE,22,14,4,0,0.0,0.0
cap_15.tiff,cap_29.tiff,Log Norm,BRISK,1,1,0,0,0.0,0.0
cap_15.tiff,cap_29.tiff,Log Norm,FAST_BRIEF,1,0,0,0,0.0,0.0
cap_15.tiff,cap_29.tiff,Log Norm,FAST_FREAK,3,2,3,0,0.0,0.0
cap_15.tiff,cap_29.tiff,Hist Eq,SIFT,0,0,0,0,0.0,0.0
cap_15.tiff,cap_29.tiff,Hist Eq,ORB,9,6,0,0,0.0,0.0
cap_15.tiff,cap_29.tiff,Hist Eq,AKAZE,3,1,0,0,0.0,0.0
cap_15.tiff,cap_29.tiff,Hist Eq,KAZE,0,0,0,0,0.0,0.0
cap_15.tiff,cap_29.tiff,Hist Eq,BRISK,2,5,1,0,0.0,0.0
cap_15.tiff,cap_29.tiff,Hist Eq,FAST_BRIEF,6,2,6,5,0.833,2.5
cap_15.tiff,cap_29.tiff,Hist Eq,FAST_FREAK,10,4,4,0,0.0,0.0
cap_15.tiff,cap_29.tiff,CLAHE,SIFT,11,8,4,0,0.0,0.0
cap_15.tiff,cap_29.tiff,CLAHE,ORB,18,7,0,0,0.0,0.0
cap_15.tiff,cap_29.tiff,CLAHE,AKAZE,8,9,2,0,0.0,0.0
cap_15.tiff,cap_29.tiff,CLAHE,KAZE,33,22,8,6,0.75,0.273
cap_15.tiff,cap_29.tiff,CLAHE,BRISK,3,8,1,0,0.0,0.0
cap_15.tiff,cap_29.tiff,CLAHE,FAST_BRIEF,3,1,0,0,0.0,0.0
cap_15.tiff,cap_29.tiff,CLAHE,FAST_FREAK,6,4,0,0,0.0,0.0
cap_15.tiff,cap_29.tiff,Gauss+Sharpen,SIFT,10,7,2,0,0.0,0.0
cap_15.tiff,cap_29.tiff,Gauss+Sharpen,ORB,14,12,2,0,0.0,0.0
cap_15.tiff,cap_29.tiff,Gauss+Sharpen,AKAZE,9,8,3,0,0.0,0.0
cap_15.tiff,cap_29.tiff,Gauss+Sharpen,KAZE,24,17,9,5,0.556,0.294
cap_15.tiff,cap_29.tiff,Gauss+Sharpen,BRISK,13,12,1,0,0.0,0.0
cap_15.tiff,cap_29.tiff,Gauss+Sharpen,FAST_BRIEF,8,5,6,5,0.833,1.0
cap_15.tiff,cap_29.tiff,Gauss+Sharpen,FAST_FREAK,0,0,0,0,0.0,0.0
cap_15.tiff,cap_29.tiff,Gamma(0.5),SIFT,0,0,0,0,0.0,0.0
cap_15.tiff,cap_29.tiff,Gamma(0.5),ORB,9,7,0,0,0.0,0.0
cap_15.tiff,cap_29.tiff,Gamma(0.5),AKAZE,6,7,3,0,0.0,0.0
cap_15.tiff,cap_29.tiff,Gamma(0.5),KAZE,21,11,8,4,0.5,0.364
cap_15.tiff,cap_29.tiff,Gamma(0.5),BRISK,4,5,2,0,0.0,0.0
cap_15.tiff,cap_29.tiff,Gamma(0.5),FAST_BRIEF,3,0,0,0,0.0,0.0
cap_15.tiff,cap_29.tiff,Gamma(0.5),FAST_FREAK,6,2,3,0,0.0,0.0
cap_08.tiff,cap_24.tiff,Linear,SIFT,8,10,2,0,0.0,0.0
cap_08.tiff,cap_24.tiff,Linear,ORB,7,0,0,0,0.0,0.0
cap_08.tiff,cap_24.tiff,Linear,AKAZE,9,7,1,0,0.0,0.0
cap_08.tiff,cap_24.tiff,Linear,KAZE,32,18,6,4,0.667,0.222
cap_08.tiff,cap_24.tiff,Linear,BRISK,7,2,0,0,0.0,0.0
cap_08.tiff,cap_24.tiff,Linear,FAST_BRIEF,8,1,0,0,0.0,0.0
cap_08.tiff,cap_24.tiff,Linear,FAST_FREAK,8,4,1,0,0.0,0.0
cap_08.tiff,cap_24.tiff,Log Norm,SIFT,0,0,0,0,0.0,0.0
cap_08.tiff,cap_24.tiff,Log Norm,ORB,1,0,0,0,0.0,0.0
cap_08.tiff,cap_24.tiff,Log Norm,AKAZE,3,2,3,0,0.0,0.0
cap_08.tiff,cap_24.tiff,Log Norm,KAZE,33,13,13,3,0.231,0.231
cap_08.tiff,cap_24.tiff,Log Norm,BRISK,1,0,0,0,0.0,0.0
cap_08.tiff,cap_24.tiff,Log Norm,FAST_BRIEF,2,1,0,0,0.0,0.0
cap_08.tiff,cap_24.tiff,Log Norm,FAST_FREAK,2,1,0,0,0.0,0.0
cap_08.tiff,cap_24.tiff,Hist Eq,SIFT,0,0,0,0,0.0,0.0
cap_08.tiff,cap_24.tiff,Hist Eq,ORB,11,6,3,0,0.0,0.0
cap_08.tiff,cap_24.tiff,Hist Eq,AKAZE,1,1,0,0,0.0,0.0
cap_08.tiff,cap_24.tiff,Hist Eq,KAZE,22,16,7,4,0.571,0.25
cap_08.tiff,cap_24.tiff,Hist Eq,BRISK,3,4,1,0,0.0,0.0
cap_08.tiff,cap_24.tiff,Hist Eq,FAST_BRIEF,3,7,2,0,0.0,0.0
cap_08.tiff,cap_24.tiff,Hist Eq,FAST_FREAK,17,16,3,0,0.0,0.0
cap_08.tiff,cap_24.tiff,CLAHE,SIFT,0,0,0,0,0.0,0.0
cap_08.tiff,cap_24.tiff,CLAHE,ORB,4,4,1,0,0.0,0.0
cap_08.tiff,cap_24.tiff,CLAHE,AKAZE,14,9,3,0,0.0,0.0
cap_08.tiff,cap_24.tiff,CLAHE,KAZE,47,30,10,4,0.4,0.133
cap_08.tiff,cap_24.tiff,CLAHE,BRISK,6,2,0,0,0.0,0.0
cap_08.tiff,cap_24.tiff,CLAHE,FAST_BRIEF,4,0,0,0,0.0,0.0
cap_08.tiff,cap_24.tiff,CLAHE,FAST_FREAK,5,2,1,0,0.0,0.0
cap_08.tiff,cap_24.tiff,Gauss+Sharpen,SIFT,12,11,4,0,0.0,0.0
cap_08.tiff,cap_24.tiff,Gauss+Sharpen,ORB,8,2,7,6,0.857,3.0
cap_08.tiff,cap_24.tiff,Gauss+Sharpen,AKAZE,9,8,3,0,0.0,0.0
cap_08.tiff,cap_24.tiff,Gauss+Sharpen,KAZE,38,24,8,3,0.375,0.125
cap_08.tiff,cap_24.tiff,Gauss+Sharpen,BRISK,10,2,3,0,0.0,0.0
cap_08.tiff,cap_24.tiff,Gauss+Sharpen,FAST_BRIEF,10,3,1,0,0.0,0.0
cap_08.tiff,cap_24.tiff,Gauss+Sharpen,FAST_FREAK,10,8,6,6,1.0,0.75
cap_08.tiff,cap_24.tiff,Gamma(0.5),SIFT,7,10,1,0,0.0,0.0
cap_08.tiff,cap_24.tiff,Gamma(0.5),ORB,5,0,0,0,0.0,0.0
cap_08.tiff,cap_24.tiff,Gamma(0.5),AKAZE,8,5,4,0,0.0,0.0
cap_08.tiff,cap_24.tiff,Gamma(0.5),KAZE,38,16,10,4,0.4,0.25
cap_08.tiff,cap_24.tiff,Gamma(0.5),BRISK,4,2,0,0,0.0,0.0
cap_08.tiff,cap_24.tiff,Gamma(0.5),FAST_BRIEF,4,1,0,0,0.0,0.0
cap_08.tiff,cap_24.tiff,Gamma(0.5),FAST_FREAK,4,4,2,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Linear,SIFT,5,9,0,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Linear,ORB,5,2,3,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Linear,AKAZE,6,7,3,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Linear,KAZE,0,0,0,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Linear,BRISK,2,3,1,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Linear,FAST_BRIEF,7,1,0,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Linear,FAST_FREAK,7,4,2,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Log Norm,SIFT,0,0,0,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Log Norm,ORB,0,0,0,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Log Norm,AKAZE,2,2,2,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Log Norm,KAZE,16,14,4,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Log Norm,BRISK,1,3,0,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Log Norm,FAST_BRIEF,1,0,0,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Log Norm,FAST_FREAK,1,3,0,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Hist Eq,SIFT,24,22,7,4,0.571,0.182
cap_10.tiff,cap_20.tiff,Hist Eq,ORB,6,5,1,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Hist Eq,AKAZE,2,1,0,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Hist Eq,KAZE,21,14,13,5,0.385,0.357
cap_10.tiff,cap_20.tiff,Hist Eq,BRISK,4,4,1,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Hist Eq,FAST_BRIEF,4,5,2,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Hist Eq,FAST_FREAK,15,15,1,0,0.0,0.0
cap_10.tiff,cap_20.tiff,CLAHE,SIFT,16,13,3,0,0.0,0.0
cap_10.tiff,cap_20.tiff,CLAHE,ORB,4,3,0,0,0.0,0.0
cap_10.tiff,cap_20.tiff,CLAHE,AKAZE,5,9,1,0,0.0,0.0
cap_10.tiff,cap_20.tiff,CLAHE,KAZE,33,32,8,4,0.5,0.125
cap_10.tiff,cap_20.tiff,CLAHE,BRISK,4,1,0,0,0.0,0.0
cap_10.tiff,cap_20.tiff,CLAHE,FAST_BRIEF,5,1,0,0,0.0,0.0
cap_10.tiff,cap_20.tiff,CLAHE,FAST_FREAK,6,2,3,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Gauss+Sharpen,SIFT,9,12,1,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Gauss+Sharpen,ORB,6,4,1,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Gauss+Sharpen,AKAZE,5,9,2,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Gauss+Sharpen,KAZE,23,19,8,3,0.375,0.158
cap_10.tiff,cap_20.tiff,Gauss+Sharpen,BRISK,4,5,2,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Gauss+Sharpen,FAST_BRIEF,6,3,6,5,0.833,1.667
cap_10.tiff,cap_20.tiff,Gauss+Sharpen,FAST_FREAK,7,5,2,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Gamma(0.5),SIFT,0,0,0,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Gamma(0.5),ORB,3,0,0,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Gamma(0.5),AKAZE,5,5,4,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Gamma(0.5),KAZE,19,16,4,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Gamma(0.5),BRISK,1,2,0,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Gamma(0.5),FAST_BRIEF,4,0,0,0,0.0,0.0
cap_10.tiff,cap_20.tiff,Gamma(0.5),FAST_FREAK,4,3,0,0,0.0,0.0
cap_02.tiff,cap_05.tiff,Linear,SIFT,4,5,1,0,0.0,0.0
cap_02.tiff,cap_05.tiff,Linear,ORB,11,6,0,0,0.0,0.0
cap_02.tiff,cap_05.tiff,Linear,AKAZE,0,0,0,0,0.0,0.0
cap_02.tiff,cap_05.tiff,Linear,KAZE,0,0,0,0,0.0,0.0
cap_02.tiff,cap_05.tiff,Linear,BRISK,6,3,4,0,0.0,0.0
cap_02.tiff,cap_05.tiff,Linear,FAST_BRIEF,6,7,2,0,0.0,0.0
cap_02.tiff,cap_05.tiff,Linear,FAST_FREAK,7,8,2,0,0.0,0.0
cap_02.tiff,cap_05.tiff,Log Norm,SIFT,5,9,3,0,0.0,0.0
cap_02.tiff,cap_05.tiff,Log Norm,ORB,6,3,2,0,0.0,0.0
cap_02.tiff,cap_05.tiff,Log Norm,AKAZE,1,1,0,0,0.0,0.0
cap_02.tiff,cap_05.tiff,Log Norm,KAZE,19,16,8,7,0.875,0.438
cap_02.tiff,cap_05.tiff,Log Norm,BRISK,2,0,0,0,0.0,0.0
cap_02.tiff,cap_05.tiff,Log Norm,FAST_BRIEF,1,1,0,0,0.0,0.0
cap_02.tiff,cap_05.tiff,Log Norm,FAST_FREAK,2,1,0,0,0.0,0.0
cap_02.tiff,cap_05.tiff,Hist Eq,SIFT,16,32,6,6,1.0,0.375
cap_02.tiff,cap_05.tiff,Hist Eq,ORB,10,10,6,6,1.0,0.6
cap_02.tiff,cap_05.tiff,Hist Eq,AKAZE,2,2,0,0,0.0,0.0
cap_02.tiff,cap_05.tiff,Hist Eq,KAZE,12,11,4,0,0.0,0.0
cap_02.tiff,cap_05.tiff,Hist Eq,BRISK,1,91,0,0,0.0,0.0
cap_02.tiff,cap_05.tiff,Hist Eq,FAST_BRIEF,4,6,1,0,0.0,0.0
cap_02.tiff,cap_05.tiff,Hist Eq,FAST_FREAK,9,20,4,0,0.0,0.0
cap_02.tiff,cap_05.tiff,CLAHE,SIFT,9,10,6,3,0.5,0.333
cap_02.tiff,cap_05.tiff,CLAHE,ORB,11,6,0,0,0.0,0.0
cap_02.tiff,cap_05.tiff,CLAHE,AKAZE,9,7,3,0,0.0,0.0
cap_02.tiff,cap_05.tiff,CLAHE,KAZE,23,27,10,7,0.7,0.304
cap_02.tiff,cap_05.tiff,CLAHE,BRISK,9,0,0,0,0.0,0.0
cap_02.tiff,cap_05.tiff,CLAHE,FAST_BRIEF,5,5,2,0,0.0,0.0
cap_02.tiff,cap_05.tiff,CLAHE,FAST_FREAK,7,5,2,0,0.0,0.0
cap_02.tiff,cap_05.tiff,Gauss+Sharpen,SIFT,8,8,2,0,0.0,0.0
